name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
jaipur,2003-05-17,107.9,83.6,94.7,108.6,81.6,94.7,58.3,30.5,0,0,0,,,,,13.9,280.7,999.6,41.7,1,,,,,2003-05-17T05:38:23,2003-05-17T19:08:11,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42348099999
jaipur,2003-05-18,108.2,82.5,95.3,104.8,83.6,93.8,51.7,29.5,0.028,100,4.17,rain,,,,13.9,282.7,998.6,27.5,1.8,,,,,2003-05-18T05:37:53,2003-05-18T19:08:44,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42348099999
jaipur,2003-05-19,107.7,86.6,95.1,117.1,87.6,97.2,61.9,35,0,0,0,,,,,10.3,271.7,999.6,28.3,1,,,,,2003-05-19T05:37:24,2003-05-19T19:09:17,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42348099999
jaipur,2003-05-20,107.9,86.3,96.7,105.5,84.8,95.7,56.2,27.3,0,0,0,,,,,9.2,264.3,1001.4,5,1.9,,,,,2003-05-20T05:36:57,2003-05-20T19:09:50,0.64,Clear,Clear conditions throughout the day.,clear-day,42348099999
jaipur,2003-05-21,107.3,90.2,99.2,108.3,92.6,100.8,62,30.9,0,0,0,,,,,11.4,281.3,1001.2,1.4,0.7,,,,,2003-05-21T05:36:30,2003-05-21T19:10:23,0.67,Clear,Clear conditions throughout the day.,fog,42348099999
jaipur,2003-05-22,102.8,89,95.2,103.5,89.6,95.4,60.2,31.8,0,0,0,,,,,11.4,252.1,1001.1,27.5,1,,,,,2003-05-22T05:36:05,2003-05-22T19:10:56,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,42348099999
jaipur,2003-05-23,94.7,85.7,89.2,96.8,86.9,91.5,65.3,45.5,0,0,0,,,,,9.2,65.9,1002.7,38.8,1.1,,,,,2003-05-23T05:35:41,2003-05-23T19:11:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42348099999
jaipur,2003-05-24,105.2,82.5,95,108.9,84.8,97.8,64.8,39.4,0,0,0,,,,,8.1,276.8,1002.9,18,1.1,,,,,2003-05-24T05:35:19,2003-05-24T19:12:00,0.77,Clear,Clear conditions throughout the day.,clear-day,42348099999
jaipur,2003-05-25,102.3,88.4,95.8,99.6,89.2,94.4,54.8,27.5,0,0,0,,,,,17.2,277.6,1003.8,30,0.6,,,,,2003-05-25T05:34:58,2003-05-25T19:12:32,0.8,Partially cloudy,Partly cloudy throughout the day.,fog,42348099999
jaipur,2003-05-26,101.9,83.9,92.3,102,82.2,91.1,54.9,28.8,0,0,0,,,,,11.4,252.9,1003.6,21.7,0.9,,,,,2003-05-26T05:34:38,2003-05-26T19:13:04,0.84,Partially cloudy,Partly cloudy throughout the day.,fog,42348099999
jaipur,2003-05-27,103.7,83,94.5,103,82.8,93.8,57.3,30.2,0,0,0,,,,,12.8,256.3,1001,31.3,0.8,,,,,2003-05-27T05:34:19,2003-05-27T19:13:35,0.87,Partially cloudy,Partly cloudy throughout the day.,fog,42348099999
jaipur,2003-05-28,106.1,89.9,98.7,102.3,87.6,96.3,51.9,22,0,0,0,,,,,11.4,265.1,1000,40,0.6,,,,,2003-05-28T05:34:02,2003-05-28T19:14:06,0.9,Partially cloudy,Partly cloudy throughout the day.,fog,42348099999
jaipur,2003-05-29,107,82.5,94,106.5,82.5,92.6,54.6,28.8,0,0,0,,,,,9.2,278.4,1002.8,16.7,1.7,,,,,2003-05-29T05:33:45,2003-05-29T19:14:37,0.94,Clear,Clear conditions throughout the day.,clear-day,42348099999
jaipur,2003-05-30,108.8,84.8,98.3,104.8,83.5,95.5,50.4,21.3,0,0,0,,,,,11.4,268.5,1002.8,4.3,2.1,,,,,2003-05-30T05:33:31,2003-05-30T19:15:07,0.97,Clear,Clear conditions throughout the day.,clear-day,42348099999
jaipur,2003-05-31,107.7,89.7,98.9,104.7,87.9,96,50.4,20.5,0,0,0,,,,,11.4,264.1,1002,5.7,1.3,,,,,2003-05-31T05:33:17,2003-05-31T19:15:37,0,Clear,Clear conditions throughout the day.,clear-day,42348099999
