name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
west bengal,2014-08-21,91.4,80.6,84.2,110.9,87.1,97.4,79.9,87.3,0.512,100,8.33,rain,,,,9.1,165,1003.1,64.3,1.9,246.3,21.2,8,,2014-08-21T05:15:23,2014-08-21T18:03:46,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41946099999,VECC,42809099999"
west bengal,2014-08-22,93.2,82.4,86.2,113.5,94.1,101.4,80.4,83.3,0,0,0,,,,,12.8,174.7,1003.5,54.9,1.9,186,16.1,8,,2014-08-22T05:15:43,2014-08-22T18:02:56,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-08-23,91.4,82.4,85.8,107.8,92.4,100.1,79.7,82.3,0.012,100,4.17,rain,,,,13.9,186.1,1004.9,58.2,2.3,223.5,19.4,8,,2014-08-23T05:16:03,2014-08-23T18:02:05,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-08-24,91.4,78.9,86.8,110.9,78.9,101.4,79.6,79.8,0.016,100,4.17,rain,,,,15,196.3,1005.1,61.4,2.2,168.6,14.6,5,,2014-08-24T05:16:23,2014-08-24T18:01:13,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-08-25,93.2,78.8,86.2,111.4,78.8,100,79.6,81.4,0,0,0,,,,,10.2,180.9,1004.8,77.6,2.1,169.8,14.6,6,,2014-08-25T05:16:43,2014-08-25T18:00:21,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-08-26,93.2,80.6,86.1,114.4,88.1,100.2,79.6,81.7,0,0,0,,,,,8.1,160.4,1003.8,69.5,2,157.2,13.4,5,,2014-08-26T05:17:02,2014-08-26T17:59:28,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-08-27,93.2,82.4,86.8,110.4,92.4,100.1,78.8,78,0,0,0,,,,,9.2,123.5,1002.7,57.1,2.6,195.3,17.1,7,,2014-08-27T05:17:21,2014-08-27T17:58:35,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-08-28,89.6,82.4,85.2,108,92.4,98.1,79.2,82.7,0.079,100,4.17,rain,,,,11.4,79.1,1003.2,65.1,2.5,114.5,9.8,4,,2014-08-28T05:17:40,2014-08-28T17:57:41,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-08-29,91.4,80.6,83.8,105.2,87.1,94.3,78.4,84.2,0.591,100,4.17,rain,,,,11.4,87,1002.6,52.8,2,127.5,11,4,,2014-08-29T05:17:59,2014-08-29T17:56:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-08-30,91.4,80.6,85.6,107.8,87.1,97.6,78.4,80,0,0,0,,,,,11.4,104.7,1002.1,61.8,2.2,134.1,11.5,5,,2014-08-30T05:18:18,2014-08-30T17:55:52,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-08-31,87.7,80.6,83,102.3,87.1,93.4,78.6,86.9,0.118,100,8.33,rain,,,,13.9,100.9,1000.2,77.6,2.3,101.5,8.9,3,,2014-08-31T05:18:37,2014-08-31T17:54:56,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-01,84.2,78.8,81.1,98.3,78.8,88,78.2,91.1,1.181,100,8.33,rain,,,,15,114.8,1001,77.4,1.9,107.7,9,3,,2014-09-01T05:18:55,2014-09-01T17:54:00,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-02,86,78.8,80.2,99.4,78.8,84.5,77.3,90.9,0.985,100,8.33,rain,,,,13.9,120.9,1003.5,83.8,1.9,91.5,7.8,3,,2014-09-02T05:19:13,2014-09-02T17:53:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-03,91.4,78.8,83.8,107.8,78.8,92.9,78.2,84,0.016,100,4.17,rain,,,,9.2,122.7,1003.9,59.6,2.3,240,20.8,8,,2014-09-03T05:19:31,2014-09-03T17:52:07,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-04,89.6,78.8,83.3,105.2,78.8,93.2,78.6,86.2,0.016,100,4.17,rain,,,,13.9,84.2,1002.3,69.4,2.2,141.6,12.2,5,,2014-09-04T05:19:49,2014-09-04T17:51:10,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999,remote"
west bengal,2014-09-05,89.6,78.8,82.9,105.2,78.8,92,78.4,87.1,0.039,100,4.17,rain,,,,11.4,48.3,1000,77.6,2.1,101.6,9,3,,2014-09-05T05:20:07,2014-09-05T17:50:12,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-06,89.5,80.6,83.5,105,87.1,94.2,78.7,85.9,0.079,100,4.17,rain,,,,11.4,77,999.8,73.4,2,220.3,19,8,,2014-09-06T05:20:25,2014-09-06T17:49:14,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-07,91.4,80.6,84,107.8,87.1,94.8,78.4,83.8,0.433,100,4.17,rain,,,,17.9,118,1002.8,76.4,2.2,142,12.4,4,,2014-09-07T05:20:42,2014-09-07T17:48:16,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999,remote"
west bengal,2014-09-08,91.4,80.6,84.6,107.8,87.1,96.1,78.6,82.7,0.024,100,4.17,rain,,,,12.6,142,1004.2,56.2,2.2,182.8,15.7,7,,2014-09-08T05:21:00,2014-09-08T17:47:18,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-09,91.4,80.6,84.4,105.2,88.1,95.9,78.6,83.3,0.204,100,8.33,rain,,,,11.4,181.7,1003.6,82.8,1.9,209.2,18.2,7,,2014-09-09T05:21:17,2014-09-09T17:46:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-10,91.4,80.6,85.2,108.1,88.1,97.7,79.1,82.7,0,0,0,,,,,9.2,157.2,1003.8,61.8,2.1,216,18.5,8,,2014-09-10T05:21:35,2014-09-10T17:45:20,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-11,91.4,80.6,85.3,107.8,88.1,97.3,78.7,81.5,0,0,0,,,,,12.6,134.1,1005.3,38.7,2.2,226.2,19.6,8,,2014-09-11T05:21:52,2014-09-11T17:44:21,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-12,93.2,80.6,86,110.4,87.1,98.6,78.6,79.2,0.236,100,4.17,rain,,,,9.1,145.3,1005.3,54.3,2.4,227.8,19.7,8,,2014-09-12T05:22:09,2014-09-12T17:43:21,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-13,93.2,82.4,86,113.5,92.4,99.5,79.4,81.5,0.512,100,4.17,rain,,,,11.4,145.9,1003.5,59,2.1,137.4,12.1,5,,2014-09-13T05:22:26,2014-09-13T17:42:22,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-14,93.2,82.4,86.8,110.9,94.1,101,79.6,80.1,0,0,0,,,,,11.3,125,1003.5,51.1,2.1,127.2,11.1,4,,2014-09-14T05:22:44,2014-09-14T17:41:22,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-15,95,80.6,86.6,112.8,88.1,100.4,79.4,80.2,0.039,100,4.17,rain,,,,9.2,114.6,1002.9,44.8,2.3,161.3,14,6,,2014-09-15T05:23:01,2014-09-15T17:40:22,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-16,93.2,80.6,85.9,110.9,87.2,98.3,78.8,80.6,0,0,0,,,,,11.4,99,1001.3,39.7,2.4,213,18.4,7,,2014-09-16T05:23:18,2014-09-16T17:39:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-17,95,80.6,87.7,112.8,88.1,101,78.4,75.2,0,0,0,,,,,6.9,133.1,1000.7,41.5,2.4,244.4,21.2,8,,2014-09-17T05:23:35,2014-09-17T17:38:22,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-18,95,84.2,88.3,116.1,96.1,104.5,79.9,76.6,0,0,0,,,,,11.3,132.2,1002.6,51.1,2.4,146.8,12.8,5,,2014-09-18T05:23:53,2014-09-18T17:37:22,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-19,93.2,82.4,86.1,110.9,92.4,100.1,79.5,81.2,0.012,100,4.17,rain,,,,13.9,107.7,1003.8,51.8,2.1,109.6,9.5,4,,2014-09-19T05:24:10,2014-09-19T17:36:22,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-20,82.4,78.8,80.9,92.4,78.8,88.6,78.6,92.6,1.732,100,12.5,rain,,,,12.8,111.7,1002.2,88,1.6,90.7,7.9,3,,2014-09-20T05:24:27,2014-09-20T17:35:22,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-21,82.4,78.8,80.9,94.1,78.8,88.1,78.6,92.9,0.669,100,12.5,rain,,,,16.1,156.6,1002.3,96.3,1.6,101.2,8.7,4,,2014-09-21T05:24:45,2014-09-21T17:34:22,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-22,89.6,78.8,83.3,108.1,78.8,94.3,79.5,88.6,0.393,100,8.33,rain,,,,12.8,202.7,1003.1,89.9,1.9,150.6,12.9,6,,2014-09-22T05:25:02,2014-09-22T17:33:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-23,91.4,78.8,84.6,107.8,78.8,95.6,78.5,82.6,0.276,100,4.17,rain,,,,9.2,279.4,1004.1,84.6,1.7,156.6,13.5,6,,2014-09-23T05:25:20,2014-09-23T17:32:22,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999,remote"
west bengal,2014-09-24,91.4,78.8,83.9,107.8,78.8,93.1,78.2,83.8,0,0,0,,,,,9.2,175.8,1005.3,66,1.8,214.6,18.6,7,,2014-09-24T05:25:38,2014-09-24T17:31:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-25,91.4,77,83.7,108.1,77,93.6,78.3,84.5,0.787,100,4.17,rain,,,,9.2,181.5,1006.9,75.9,1.9,195.7,16.9,7,,2014-09-25T05:25:56,2014-09-25T17:30:22,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-09-26,96.7,80.5,86.7,107.8,87,97.9,77.2,75.1,0,0,0,,,,,9.2,221.7,1007.8,48.4,2,244.6,21.1,9,,2014-09-26T05:26:14,2014-09-26T17:29:23,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-27,96.8,82.4,89,107.5,92.7,98.8,74.8,65.9,0,0,0,,,,,8.1,252.1,1009.5,22.4,2.2,268.9,23.2,9,,2014-09-27T05:26:32,2014-09-27T17:28:24,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-28,96.8,82.4,88.2,105.1,90.9,98.3,75.4,67.7,0,0,0,,,,,9.2,228.2,1010,25.5,2.2,272,23.5,9,,2014-09-28T05:26:51,2014-09-28T17:27:24,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-29,95,82.4,88.5,110,90.9,98.2,74.8,65.5,0,0,0,,,,,8.1,311.9,1009.1,30.5,2.1,264.5,22.7,9,,2014-09-29T05:27:09,2014-09-29T17:26:25,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-09-30,91.4,78.7,82.6,107.8,78.7,90,76.5,82.2,1.299,100,4.17,rain,,,,16.1,28.9,1009.3,44.5,1.9,252.2,21.8,9,,2014-09-30T05:27:28,2014-09-30T17:25:27,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-10-01,93.2,77,84.7,105.1,77,92.7,76.3,77.2,0,0,0,,,,,5.8,346.4,1009.6,34.5,1.9,235.9,20.2,8,,2014-10-01T05:27:47,2014-10-01T17:24:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-02,93.2,80.6,85.1,105.2,87.1,94.6,76.6,77,0.079,100,4.17,rain,,,,7.9,135.3,1009.1,48.4,1.7,231.4,19.8,8,,2014-10-02T05:28:07,2014-10-02T17:23:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-10-03,91.4,77,82.3,105.1,77,88.9,76,81.9,1.26,100,4.17,rain,,,,10.3,333.8,1008.2,46.1,1.9,237.1,20.5,8,,2014-10-03T05:28:26,2014-10-03T17:22:33,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999,remote"
west bengal,2014-10-04,91.4,77,83.8,105.1,77,92.3,76.6,80.2,0,0,0,,,,,5.8,343.1,1008.6,41,1.7,220.3,18.9,8,,2014-10-04T05:28:46,2014-10-04T17:21:35,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-05,93.2,80.6,86.3,107.8,88.1,98.7,78.6,78.9,0,0,0,,,,,6.9,12.5,1009.8,42.2,1.8,213.9,18.5,7,,2014-10-05T05:29:06,2014-10-05T17:20:39,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-06,93.2,78.8,86,105.2,78.8,95.3,76,73.5,0,0,0,,,,,9.2,11.8,1009.5,39.2,2,149.7,12.9,5,,2014-10-06T05:29:27,2014-10-06T17:19:42,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-07,93.2,80.5,84.1,107.5,85.2,92.2,75.7,77,0,0,0,,,,,8.1,176.3,1008.5,46.8,1.9,217,18.5,7,,2014-10-07T05:29:48,2014-10-07T17:18:46,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-08,93.2,77,85.2,102.9,77,92,75.3,74,0,0,0,,,,,5.8,310.7,1008.3,34.8,2,247.4,21.3,9,,2014-10-08T05:30:09,2014-10-08T17:17:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-09,95,80.6,87,110,88.1,98.6,77.6,75.1,0,0,0,,,,,6.9,85.5,1007.8,33.6,2,248.4,21.5,9,,2014-10-09T05:30:30,2014-10-09T17:16:55,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-10,95,80.6,86.9,105.2,87.1,96.6,75.8,70.9,0,0,0,,,,,8.1,114.6,1006.9,51.1,2.3,240.7,20.9,8,,2014-10-10T05:30:52,2014-10-10T17:16:01,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-11,86,78.8,82.6,104.7,78.8,91.8,78.5,87.6,0.012,100,4.17,rain,,,,9.2,79.7,1006.5,89.4,2.1,99.3,8.8,3,,2014-10-11T05:31:14,2014-10-11T17:15:07,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-10-12,86,78.8,81.5,99.4,78.8,88.7,78,89.4,0.039,100,4.17,rain,,,,9.2,72.2,1007.7,87,1.9,228.3,19.8,8,,2014-10-12T05:31:37,2014-10-12T17:14:13,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-10-13,91.4,80.5,83.7,107.7,87.1,93.5,78.1,84.2,0.008,100,4.17,rain,,,,10.3,114.5,1009.3,59.4,2.2,186.3,16.1,7,,2014-10-13T05:32:00,2014-10-13T17:13:21,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-10-14,84.2,78.8,80.3,98.3,78.8,84.9,77.6,91.6,0.149,100,8.33,rain,,,,11.4,129.4,1011.5,67.1,1.9,140.9,12.3,5,,2014-10-14T05:32:23,2014-10-14T17:12:28,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41946099999,VECC,42809099999"
west bengal,2014-10-15,91.4,77,83.4,105.1,77,91.6,77.3,82.9,0,0,0,,,,,9.2,190.8,1011.9,44.9,1.7,222,19.2,8,,2014-10-15T05:32:47,2014-10-15T17:11:37,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-16,91.4,78.8,84.1,102.7,78.8,92.7,76.7,79.5,0,0,0,,,,,9.2,346.9,1011.5,36.5,1.9,118.7,10.3,4,,2014-10-16T05:33:11,2014-10-16T17:10:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-17,89.6,77,82.5,98.2,77,87.2,74.6,78.4,0,0,0,,,,,6.9,350.4,1011.9,41.1,1.8,203.9,17.6,7,,2014-10-17T05:33:36,2014-10-17T17:09:56,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-18,89.6,75.3,80.9,93.5,75.3,82.9,70.6,73.1,0,0,0,,,,,9.2,329.3,1011.2,36.2,1.9,218.3,19,8,,2014-10-18T05:34:01,2014-10-18T17:09:07,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999,remote"
west bengal,2014-10-19,89.6,73.4,81,93.5,73.4,82.7,69.2,69.6,0,0,0,,,,,9.2,334.1,1010.7,16.7,1.7,233.4,20.3,8,,2014-10-19T05:34:26,2014-10-19T17:08:18,0.85,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2014-10-20,89.6,71.6,79.3,89.5,71.6,79.7,65.3,65.6,0,0,0,,,,,10.3,355.6,1011.8,2.3,1.7,244.8,21.4,9,,2014-10-20T05:34:52,2014-10-20T17:07:31,0.88,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2014-10-21,89.6,69.8,79.5,89.5,69.8,79.9,64.1,62.4,0,0,0,,,,,6.9,343.5,1013,0,1.8,244,21.3,9,,2014-10-21T05:35:19,2014-10-21T17:06:44,0.91,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2014-10-22,89.6,71.6,80.4,92.3,71.6,81.8,68.2,68.5,0,0,0,,,,,8.1,327.8,1013.2,13.1,1.7,238,20.8,8,,2014-10-22T05:35:46,2014-10-22T17:05:58,0.95,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2014-10-23,87.8,73.4,80.9,91.5,73.4,82.8,69.9,71,0,0,0,,,,,6.9,345.7,1011.9,10.6,1.6,242.6,21.1,9,,2014-10-23T05:36:13,2014-10-23T17:05:12,0.98,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2014-10-24,89.6,73.4,80.4,91.4,73.4,81.5,68.5,70,0,0,0,,,,,9.2,358.7,1011.3,10.9,1.5,230.7,20.2,8,,2014-10-24T05:36:41,2014-10-24T17:04:28,0,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2014-10-25,89.6,73.4,80.5,89.5,73.4,81,66.5,65.2,0,0,0,,,,,6.9,359.3,1011.3,25.8,1.8,198.4,17.4,8,,2014-10-25T05:37:09,2014-10-25T17:03:45,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-26,84.2,75.2,78.6,89.6,75.2,80.6,71.5,79.1,0,0,0,,,,,9.2,334.4,1013.3,59.8,1.8,153.5,13.3,6,,2014-10-26T05:37:38,2014-10-26T17:03:02,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-27,80.6,73.4,76.5,83.9,73.4,76.9,69.6,79.7,0.004,100,4.17,rain,,,,8,338.6,1013.1,89.5,1.5,153.8,13.1,6,,2014-10-27T05:38:08,2014-10-27T17:02:21,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2014-10-28,84.2,73.4,77.5,88.4,73.4,78.5,70.3,79.3,0,0,0,,,,,9.2,105.3,1011.5,67,1.4,164,14.2,7,,2014-10-28T05:38:38,2014-10-28T17:01:41,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-29,87.8,71.6,78.2,91.9,71.6,79.5,69.1,75.3,0,0,0,,,,,9.2,8.6,1011.7,25,1.6,224.1,19.4,8,,2014-10-29T05:39:08,2014-10-29T17:01:01,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-30,87.8,69.8,78.3,89.4,69.8,79.4,68.2,72.9,0,0,0,,,,,9.2,11.4,1011.2,24.2,1.5,225.9,19.7,8,,2014-10-30T05:39:39,2014-10-30T17:00:23,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-10-31,87.8,71.6,78.6,89.4,71.6,79.7,69.3,75,0,0,0,,,,,9.2,342.1,1010.9,26.8,1.4,209.6,18,8,,2014-10-31T05:40:11,2014-10-31T16:59:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999,remote"
